CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
614,66,1,0,1001,23,3,2,6,46,0
615,56,1,0,309,27,1,1,8,23,0
616,49,1,2,1784,26,7,2,9,13,0
617,41,0,0,1864,52,3,1,8,16,0
618,40,0,1,784,8,4,1,5,30,0
619,49,0,2,539,43,3,0,8,40,0
620,54,1,0,1788,16,4,2,10,8,0
621,29,1,2,1178,41,4,0,10,17,0
622,66,0,0,555,3,4,2,9,30,0
623,30,1,1,367,32,2,1,8,17,0
624,40,0,0,756,5,6,2,2,35,1
625,42,1,2,1675,20,2,1,2,1,0
626,52,1,0,1104,14,1,2,3,49,0
627,58,1,0,304,32,2,0,7,24,0
628,47,1,1,349,26,2,0,9,48,0
629,34,0,1,345,47,7,1,8,49,0
630,66,1,0,915,6,3,0,9,25,0
631,37,0,0,1073,59,2,1,6,2,0
632,65,0,1,498,58,9,1,1,25,1
633,42,0,1,1390,36,4,1,4,14,0
634,39,1,0,1936,40,3,2,6,39,0
635,30,0,0,845,51,8,1,6,33,0
636,36,0,0,922,59,7,0,8,17,0
637,66,0,1,1271,5,6,2,1,31,1
638,53,1,0,837,13,7,0,2,10,1
639,29,1,0,438,32,4,1,2,6,0
640,58,0,2,1230,16,3,1,6,39,0
641,36,1,0,663,1,6,0,7,25,0
642,29,0,0,652,13,0,2,2,38,0
643,26,0,0,983,54,5,0,5,37,0
644,24,1,0,1096,11,7,1,6,30,0
645,45,0,0,570,53,6,2,4,34,1
646,31,1,2,1772,8,1,1,1,18,0
647,48,1,0,686,25,6,1,3,24,1
648,69,0,2,1434,40,5,0,10,49,0
649,36,1,1,364,32,4,1,9,27,0
650,64,1,2,1348,24,3,0,6,27,0
651,33,0,0,1560,28,0,2,2,39,0
652,22,0,0,391,14,1,1,9,21,0
653,52,1,0,929,45,6,1,4,19,1
654,29,1,0,413,3,9,2,8,39,0
655,42,0,0,773,36,2,0,10,23,0
656,69,1,2,1551,27,4,1,7,39,0
657,38,1,0,1156,20,7,2,3,48,1
658,53,1,0,580,47,7,1,8,44,0
659,40,1,0,872,15,5,0,4,47,0
660,33,1,2,1801,27,4,0,2,15,0
661,56,1,0,997,53,1,0,5,43,0
662,62,1,2,438,45,8,0,1,2,1
663,59,0,0,1755,41,0,2,8,35,0
664,56,0,1,899,28,1,1,8,20,0
665,31,0,1,1305,25,0,2,3,28,0
666,48,0,0,1586,42,3,0,1,15,0
667,22,0,0,704,44,3,0,4,16,0
668,52,1,0,401,46,4,0,9,33,0
669,40,1,0,1119,33,4,0,9,47,0
670,46,1,2,1727,46,7,1,1,12,1
671,60,1,1,1867,14,2,0,7,39,0
672,28,0,2,236,8,5,1,6,39,0
673,35,1,1,843,48,2,0,7,43,0
674,64,1,0,1812,14,1,1,7,20,0
675,29,0,0,1824,1,7,1,8,29,0
676,26,1,2,1625,16,0,0,8,43,0
677,27,1,0,964,18,8,2,10,49,0
678,61,0,2,905,7,6,2,2,3,1
679,34,1,0,1399,15,9,2,4,48,1
680,55,1,0,744,24,3,2,4,5,0
681,24,1,1,1793,49,2,2,10,2,0
682,63,1,0,1690,51,5,0,8,23,0
683,30,1,1,1424,55,8,0,3,26,1
684,57,0,1,739,13,8,0,3,26,1
685,59,0,2,1770,9,3,0,2,7,0
686,26,0,2,1216,56,9,0,1,10,1
687,67,0,2,1860,56,4,0,8,5,0
688,44,0,1,593,15,8,1,9,47,0
689,19,0,0,1032,57,1,1,9,12,0
690,22,1,0,1265,58,1,0,8,32,0
691,46,0,2,796,35,4,0,5,42,0
692,54,0,0,592,24,0,1,1,31,0
693,55,1,0,899,33,7,1,9,22,0
694,36,1,0,1846,16,4,0,6,17,0
695,25,0,2,640,8,9,1,7,20,0
696,65,1,1,1840,29,1,2,8,20,0
697,62,0,0,1729,23,8,2,5,43,0
698,18,1,1,1117,45,1,2,6,8,0
699,39,0,2,519,31,6,1,7,47,0
700,69,1,1,752,40,7,0,7,34,0
701,34,1,2,1438,49,5,0,2,49,0
702,24,0,2,1294,54,6,0,1,23,1
703,42,0,0,767,55,0,1,8,38,0
704,62,0,1,1118,14,3,1,5,28,0
705,21,0,0,435,59,6,2,10,13,0
706,53,0,1,1504,53,0,1,2,29,0
707,23,1,1,1186,30,0,2,3,8,0
708,48,0,0,1840,53,5,2,6,11,0
709,36,0,0,1385,39,3,0,10,47,0
710,61,1,2,1414,27,2,1,6,45,0
711,56,1,0,1232,47,4,0,8,18,0
712,44,0,1,259,16,8,0,5,25,0
713,27,1,0,1092,51,9,1,5,49,0
714,43,1,0,424,6,9,1,7,22,0
715,36,0,1,899,55,9,2,10,45,0
716,56,1,2,781,33,2,2,5,35,0
717,20,1,1,1510,44,4,2,9,29,0
718,62,0,0,1193,18,9,2,6,21,0
719,30,0,2,368,16,4,0,7,7,0
720,67,1,2,1285,12,8,0,8,12,0
721,45,1,2,1572,20,9,1,5,36,0
722,37,0,2,1665,45,3,2,4,24,0
723,45,1,2,213,40,0,2,8,32,0
724,25,1,0,363,59,9,2,10,27,0
725,58,1,0,1643,29,4,0,9,32,0
726,56,0,2,956,30,0,1,1,32,0
727,18,1,0,1743,26,5,0,3,32,0
728,20,1,2,1889,22,9,1,4,26,1
729,30,0,0,1771,33,9,1,7,11,0
730,45,1,2,1783,58,6,0,6,46,0
731,66,1,2,1820,53,0,0,10,18,0
732,42,0,0,1251,39,9,1,10,39,0
733,50,0,0,1931,47,3,0,1,5,0
734,55,0,0,645,29,8,0,4,16,1
735,23,0,2,1431,22,0,1,6,11,0
736,61,1,1,1693,45,8,1,3,35,1
737,62,1,0,915,13,7,2,2,48,1
738,49,0,2,1175,9,4,0,2,11,0
739,62,0,0,1018,24,5,1,10,42,0
740,64,1,0,303,15,6,0,4,23,1
741,38,0,1,941,36,3,0,1,34,0
742,33,1,0,625,13,5,1,10,48,0
743,38,0,0,1324,27,6,2,2,17,1
744,28,1,0,1764,44,5,1,10,10,0
745,54,0,0,838,37,5,1,2,18,0
746,53,0,0,1049,7,1,0,4,44,0
747,52,1,0,1745,8,4,2,4,8,0
748,36,0,2,1329,37,2,1,1,26,0
749,37,1,0,1902,41,6,0,7,3,0
750,35,1,2,968,14,3,1,7,24,0
751,64,1,0,476,58,0,0,10,3,0
752,58,1,0,1288,12,5,1,10,38,0
753,66,1,2,1099,36,5,2,10,2,0
754,31,0,1,387,52,6,1,1,35,1
755,32,0,0,1540,40,7,0,8,17,0
756,48,1,1,1361,17,2,1,10,9,0
757,18,0,2,1566,40,5,2,7,36,0
758,20,1,2,304,53,9,2,7,22,0
759,33,0,2,745,29,1,2,6,31,0
760,40,0,0,579,27,8,2,4,34,1
761,28,0,0,309,1,1,0,8,24,0
762,29,0,2,744,52,2,1,2,9,0
763,27,1,0,553,34,9,2,7,46,0
764,49,1,1,942,4,1,1,3,43,0
765,33,0,0,516,24,8,0,3,2,1
766,25,0,0,1489,21,0,1,7,21,0
767,55,1,2,1917,33,4,1,3,34,0
768,29,0,0,1288,7,0,2,5,27,0
769,41,1,2,532,1,4,2,8,37,0
770,45,1,2,1736,41,7,0,4,7,1
771,25,1,1,1356,3,7,1,7,22,0
772,45,0,2,791,44,7,0,7,4,0
773,53,1,2,982,51,1,0,2,14,0
774,43,0,2,1976,15,7,0,8,34,0
775,25,1,1,739,31,4,2,10,23,0
776,67,0,0,934,54,0,2,10,44,0
777,45,0,0,1758,16,6,1,9,42,0
778,45,0,0,1719,10,5,1,6,25,0
779,54,1,0,820,54,4,1,5,1,0
780,58,1,2,818,29,0,2,1,48,0
781,53,0,2,1880,59,0,2,1,15,0
782,44,0,2,1592,59,5,0,9,32,0
783,34,0,0,1108,6,9,2,4,14,1
784,26,1,2,1874,29,6,0,1,41,1
785,50,1,0,1191,17,9,0,10,21,0
786,37,1,2,298,53,9,2,3,47,1
787,30,1,2,516,22,0,0,6,7,0
788,45,0,0,322,24,8,0,8,36,0
789,65,0,0,1543,17,3,1,10,21,0
790,46,1,0,998,21,4,0,2,40,0
791,30,1,1,1816,51,1,2,8,12,0
792,63,0,1,1718,50,9,2,1,15,1
793,52,1,2,656,11,7,0,2,15,1
794,23,1,0,721,56,1,1,8,17,0
795,35,1,0,719,7,2,2,7,34,0
796,68,1,2,1116,42,8,2,5,44,0
797,22,1,2,916,39,1,1,10,35,0
798,64,1,0,514,5,5,0,2,39,0
799,42,0,0,908,44,3,2,9,38,0
800,19,1,2,909,48,6,0,5,14,0
801,27,1,0,1765,57,5,0,8,5,0
802,47,0,0,1702,21,9,0,4,30,1
803,67,0,0,1243,18,8,0,9,4,0
804,62,0,2,759,35,8,2,10,15,0
805,22,1,1,1168,20,9,1,7,39,0
806,50,0,1,1353,15,3,2,2,35,0
807,18,1,2,1516,5,0,1,3,45,0
808,35,1,2,1355,13,1,0,2,10,0
809,49,1,0,555,51,7,1,5,2,0
810,64,0,2,1277,12,9,0,2,44,1
811,66,0,0,1089,55,7,2,5,24,0
812,28,0,2,992,21,1,2,9,28,0
813,38,0,0,1610,37,3,1,2,22,0
814,43,0,0,464,6,0,0,9,44,0
815,42,1,0,1181,7,6,0,7,32,0
816,39,1,0,1438,26,3,1,7,31,0
817,44,1,0,1683,42,7,0,5,19,0
818,66,1,0,1681,48,8,0,8,21,0
819,30,0,1,1001,8,8,0,7,3,0
820,50,0,0,242,9,2,2,6,6,0
821,51,1,2,1809,27,4,2,2,32,0
822,58,0,1,1061,4,5,2,6,2,0
823,52,0,1,1501,21,5,0,2,24,0
824,18,1,2,1977,31,9,2,1,45,1
825,38,1,1,1353,21,7,0,9,27,0
826,65,0,0,549,40,5,0,5,9,0
827,23,0,0,1929,25,5,1,10,13,0
828,45,1,0,1767,39,3,0,10,14,0
829,34,1,2,1329,15,6,2,4,11,1
830,22,1,2,1111,53,7,2,8,14,0
831,48,0,0,1939,35,2,0,5,16,0
832,22,1,0,200,49,6,2,7,10,0
833,55,1,2,1980,43,2,0,3,20,0
834,20,0,0,783,41,7,1,8,16,0
835,40,0,2,631,37,0,0,8,34,0
836,54,0,2,1529,57,0,0,3,16,0
837,54,0,2,1750,42,5,1,9,14,0
838,27,0,2,252,47,9,2,8,28,0
839,27,1,1,1139,28,8,1,1,18,1
840,36,1,0,719,14,3,1,8,26,0
841,34,0,2,1553,4,5,0,4,38,0
842,38,0,2,1781,53,4,0,6,7,0
843,31,0,0,1548,20,0,1,10,45,0
844,26,0,0,1337,34,5,2,9,34,0
845,63,0,0,346,12,8,1,5,47,0
846,18,1,0,1389,33,2,2,7,49,0
847,68,1,2,1602,24,2,1,1,45,0
848,62,1,1,1362,20,1,1,9,7,0
849,30,1,0,828,5,3,2,6,33,0
850,21,0,0,498,38,9,1,4,35,1
851,18,1,1,1499,30,2,0,6,39,0
852,66,0,0,988,24,1,1,5,21,0
853,57,0,0,1049,43,0,0,3,49,0
854,49,0,2,377,40,2,2,7,28,0
855,51,1,2,1041,7,9,2,3,32,1
856,45,0,0,1577,36,5,0,2,44,0
857,48,1,0,1377,38,8,1,4,16,1
858,25,1,0,1424,16,4,0,7,10,0
859,56,0,2,1077,52,2,0,5,23,0
860,43,0,2,1338,15,4,2,9,48,0
861,51,0,0,1894,46,4,0,10,15,0
862,20,1,2,1777,23,4,1,7,43,0
863,67,0,1,958,12,6,0,9,6,0
864,29,1,0,1291,29,4,2,9,33,0
865,18,0,0,1668,44,6,1,2,39,1
866,61,0,2,644,48,8,2,1,12,1
867,22,1,0,1549,15,4,0,4,36,0
868,47,1,0,907,29,1,0,4,31,0
869,47,1,2,801,45,4,2,2,10,0
870,34,1,1,1846,43,7,2,3,34,1
871,65,1,1,1582,49,3,1,3,41,0
872,64,1,2,344,21,1,2,5,10,0
873,40,0,2,474,15,9,2,1,11,1
874,32,0,0,708,14,2,0,9,14,0
875,54,1,2,1402,42,8,0,8,3,0
876,38,0,0,952,44,8,2,8,33,0
877,31,1,0,676,16,7,2,3,7,1
878,19,0,2,1637,15,7,0,2,4,1
879,28,0,2,1376,42,7,1,1,39,1
880,68,1,0,1327,4,7,1,6,48,0
881,56,1,1,1298,27,7,1,10,10,0
882,55,1,0,1351,23,0,1,1,15,0
883,51,0,0,1934,29,5,0,5,16,0
884,55,1,0,865,41,8,2,9,38,0
885,67,0,2,767,53,7,1,9,4,0
886,51,1,2,1568,52,2,0,4,4,0
887,35,0,0,730,9,0,2,7,36,0
888,47,0,2,358,53,1,1,7,27,0
889,32,1,0,1761,57,1,2,4,22,0
890,44,0,2,1649,56,6,1,5,22,0
891,68,0,0,880,52,5,2,9,17,0
892,51,1,0,222,43,1,1,7,45,0
893,69,0,1,1270,43,7,1,7,34,0
894,55,1,0,724,7,8,2,10,32,0
895,50,1,0,928,53,6,2,7,6,0
896,41,1,2,1929,42,3,2,9,33,0
897,32,1,1,343,4,0,0,5,8,0
898,47,0,0,1808,5,3,0,6,36,0
899,59,0,0,867,5,3,2,3,5,0
900,68,0,0,1812,11,7,0,1,5,1
901,34,1,2,1642,41,3,1,2,47,0
902,22,0,0,880,28,3,2,8,10,0
903,46,0,2,1172,16,1,0,1,40,0
904,21,1,1,998,41,9,2,10,7,0
905,27,1,0,284,54,6,1,7,12,0
906,34,0,0,615,30,3,1,5,30,0
907,27,1,0,893,4,5,0,6,25,0
908,34,1,0,681,2,2,1,8,28,0
909,37,1,1,655,46,6,2,4,43,1
910,41,1,0,1026,3,5,0,6,13,0
911,22,0,0,496,50,2,2,3,47,0
912,51,1,2,1335,21,3,2,7,49,0
913,23,1,0,1453,6,9,2,2,22,1
914,19,1,2,1319,43,4,1,8,18,0
915,30,1,0,1149,53,8,2,7,27,0
916,60,1,1,879,18,5,1,8,8,0
917,60,1,1,577,44,3,2,2,6,0
918,65,1,2,1379,5,6,1,3,11,1
919,28,1,1,620,9,1,1,4,29,0
920,68,0,0,304,20,3,1,9,41,0
921,64,1,0,1928,28,4,2,5,5,0
922,40,0,2,529,26,3,2,6,7,0
923,33,1,2,638,18,3,1,1,22,0
924,48,1,0,1355,19,8,2,4,47,1
925,28,1,0,581,3,1,1,4,4,0
926,33,1,0,337,9,5,2,10,32,0
927,25,0,0,1142,36,7,1,8,19,0
928,21,1,0,1042,31,7,1,8,45,0
929,57,1,2,469,49,6,0,10,33,0
930,21,0,0,1773,17,9,2,6,1,0
931,42,0,0,595,55,3,2,8,46,0
932,20,1,2,1780,23,6,0,9,41,0
933,49,0,2,1112,34,9,1,5,44,0
934,20,0,1,663,41,5,1,1,41,0
935,44,0,2,1898,41,5,0,1,8,0
936,46,1,0,649,5,1,0,2,32,0
937,49,1,1,1554,15,7,1,2,30,1
938,67,1,2,1476,47,7,2,5,46,0
939,68,0,0,1904,3,6,0,7,28,0
940,36,1,2,1508,19,8,0,7,41,0
941,38,0,1,1497,28,7,0,4,32,1
942,22,1,0,219,3,8,0,4,25,1
943,35,1,0,438,38,8,0,10,34,0
944,45,0,0,1493,4,5,0,3,33,0
945,59,1,0,617,24,1,1,2,13,0
946,39,0,0,1533,31,6,1,3,25,1
947,38,0,2,1254,45,2,0,8,42,0
948,23,1,0,1327,59,6,1,1,40,1
949,18,0,1,1905,45,8,2,4,39,1
950,22,1,2,385,59,9,2,7,44,0
951,58,1,2,1351,11,9,0,5,49,0
952,29,0,1,1433,37,1,2,2,44,0
953,43,1,0,1637,1,5,2,1,48,0
954,63,0,0,1504,9,5,1,6,10,0
955,51,1,2,452,17,8,1,5,31,0
956,66,1,1,218,54,8,1,3,44,1
957,31,1,2,911,1,4,1,9,11,0
958,43,1,0,1955,3,4,2,3,25,0
959,62,1,1,1359,47,8,0,2,46,1
960,44,0,0,422,26,7,1,5,45,0
961,26,0,1,202,53,6,2,9,34,0
962,43,0,1,1459,31,7,1,8,20,0
963,64,0,0,1053,26,5,2,6,7,0
964,39,0,2,1688,23,2,1,3,33,0
965,64,0,0,427,30,6,0,6,35,0
966,47,1,0,1112,10,7,1,5,29,0
967,60,1,2,1877,8,7,0,1,12,1
968,65,0,2,698,44,0,1,5,5,0
969,34,0,1,720,25,6,1,7,12,0
970,43,1,2,901,22,2,1,9,29,0
971,53,1,0,1116,15,1,2,1,35,0
972,18,1,1,1900,59,1,2,3,20,0
973,25,0,1,1362,41,7,0,8,37,0
974,66,0,0,1499,56,8,0,6,1,0
975,52,0,1,490,57,2,2,5,16,0
976,69,1,0,1276,10,2,0,10,30,0
977,32,1,1,1910,20,5,0,2,9,0
978,64,0,0,1333,41,9,2,3,42,1
979,39,0,0,914,47,0,2,2,10,0
980,31,1,0,1147,23,5,2,1,13,0
981,43,1,2,847,53,2,2,7,48,0
982,45,1,0,1227,53,3,1,3,20,0
983,40,1,0,1890,1,8,2,7,29,0
984,31,0,2,883,2,2,0,7,4,0
985,41,1,1,1069,58,0,1,8,46,0
986,19,1,0,1270,19,2,1,1,49,0
987,62,1,0,293,14,6,0,5,28,0
988,43,0,0,1139,8,6,1,10,37,0
989,31,0,0,759,38,4,0,9,13,0
990,68,1,1,1975,12,0,1,7,3,0
991,24,1,1,412,26,7,1,1,37,1
992,20,1,2,635,27,9,0,8,48,0
993,64,0,0,1051,29,7,0,3,19,1
994,40,0,2,707,15,9,0,4,28,1
995,63,0,2,1035,46,9,0,4,19,1
996,60,1,1,850,53,9,2,10,17,0
997,64,0,2,404,1,1,2,8,18,0
998,62,1,2,580,43,9,0,1,18,1
999,35,1,2,1296,28,2,2,8,23,0
1000,55,1,0,1739,57,3,0,9,40,0
1001,52,0,1,1299,3,0,0,9,9,0
1002,68,1,2,276,51,3,1,5,29,0
1003,32,0,2,1015,18,4,0,4,42,0
1004,42,0,0,967,52,2,0,4,29,0
1005,54,1,2,609,34,9,0,9,2,0
1006,45,1,2,1837,32,1,0,8,17,0
1007,27,0,0,305,29,5,1,10,45,0
1008,56,1,0,750,25,7,0,10,31,0
1009,34,0,2,1699,26,6,1,7,28,0
1010,56,1,2,1025,39,0,0,3,43,0
1011,39,0,2,1498,8,3,1,4,48,0
1012,43,0,0,287,19,2,2,9,39,0
1013,61,0,2,1946,54,5,1,8,30,0
1014,42,0,0,1080,47,8,1,1,35,1
1015,34,1,0,1300,42,8,0,3,48,1
1016,30,1,0,1300,22,6,1,10,20,0
1017,37,0,0,1665,29,8,1,2,16,1
1018,42,0,0,739,33,7,0,2,34,1
1019,21,1,0,444,38,4,2,8,14,0
1020,27,1,0,777,45,8,2,6,26,0
1021,20,1,0,1605,46,6,2,6,20,0
1022,58,1,2,1181,35,4,1,4,42,0
1023,62,1,0,916,43,7,0,1,24,1
1024,35,1,0,1793,3,6,2,7,43,0
1025,64,0,1,1936,19,8,2,8,18,0
1026,53,1,0,1960,10,9,2,2,43,1
1027,64,1,2,341,27,0,2,2,9,0
1028,39,0,0,1092,15,8,0,1,19,1
1029,51,1,0,1591,11,6,2,4,20,1
1030,64,1,2,1307,47,0,1,6,42,0
1031,25,1,2,1366,26,0,1,5,30,0
1032,57,1,1,551,59,4,0,4,26,0
1033,66,1,2,744,24,7,2,4,31,1
1034,61,0,1,1112,13,8,2,10,35,0
1035,36,1,0,351,32,5,1,7,3,0
1036,59,0,0,1381,37,9,0,7,40,0
1037,58,0,0,1669,4,7,1,2,29,1
1038,54,1,0,852,13,5,0,7,6,0
1039,23,0,2,1157,9,5,0,2,1,0
1040,69,1,2,962,57,3,0,4,24,0
1041,43,0,0,1526,49,4,1,1,38,0
1042,51,0,1,823,34,1,0,5,34,0
1043,62,1,1,855,56,2,1,1,7,0
1044,23,1,0,649,37,2,1,4,11,0
1045,54,1,0,920,48,4,2,9,11,0
1046,50,1,0,1447,7,4,1,8,36,0
1047,39,1,0,242,1,5,1,6,20,0
1048,38,0,0,463,58,4,2,8,16,0
1049,23,0,2,1979,12,5,2,5,5,0
1050,23,0,0,1226,21,7,2,7,24,0
1051,65,0,0,1860,11,1,0,8,30,0
1052,21,0,1,1491,44,3,0,7,30,0
1053,47,0,2,795,51,5,2,4,39,0
1054,28,0,1,1239,58,4,0,5,48,0
1055,47,1,0,1557,44,0,2,10,47,0
1056,48,1,0,1687,44,8,0,6,37,0
1057,41,0,2,1282,14,2,1,6,33,0
1058,26,0,0,1212,34,1,0,9,20,0
1059,20,1,0,376,34,8,0,10,22,0
1060,68,1,2,262,25,6,1,2,41,1
1061,48,1,2,1157,4,4,2,6,21,0
1062,57,1,0,1202,52,5,0,3,37,0
1063,54,0,0,760,55,3,0,2,27,0
1064,53,1,0,1530,26,0,1,6,38,0
1065,41,0,0,1469,16,3,1,4,35,0
1066,48,0,0,1512,10,8,1,5,38,0
1067,23,0,0,1154,45,0,1,5,40,0
1068,19,1,0,1555,2,9,2,3,6,1
1069,37,1,1,1750,35,2,0,4,32,0
1070,45,0,2,1049,19,4,0,3,16,0
1071,28,0,2,1478,6,6,0,7,28,0
1072,21,0,0,803,19,8,0,1,16,1
1073,32,1,0,1733,59,5,2,6,27,0
1074,23,0,0,1941,53,2,0,4,3,0
1075,66,1,0,805,52,6,2,1,49,1
1076,47,0,0,1960,51,3,2,1,21,0
1077,55,0,2,1029,8,2,1,5,38,0
1078,68,0,2,1686,14,6,1,5,38,0
1079,19,1,2,1422,10,6,0,10,30,0
1080,32,1,0,1494,3,3,2,7,22,0
1081,28,0,1,945,38,6,1,4,19,1
1082,25,1,0,757,29,1,2,9,31,0
1083,43,0,0,263,15,0,1,4,20,0
1084,68,1,0,1453,23,1,2,7,47,0
1085,62,1,2,1141,23,3,0,5,19,0
1086,61,1,1,448,18,7,0,5,2,0
1087,22,0,0,1469,46,2,2,6,40,0
1088,23,1,1,1139,19,9,1,8,39,0
1089,43,1,1,1810,28,5,1,5,27,0
1090,21,0,0,356,26,5,0,3,8,0
1091,36,0,0,934,10,8,0,6,45,0
1092,37,0,0,1925,47,8,0,2,27,1
1093,50,0,1,1184,4,3,1,8,15,0
1094,37,1,0,1787,55,8,1,8,12,0
1095,66,1,2,1311,2,5,0,3,47,0
1096,29,1,0,1536,3,1,2,8,14,0
1097,64,1,2,1289,7,9,1,9,7,0
1098,18,1,0,861,55,5,0,5,17,0
1099,43,0,2,1243,16,1,2,5,26,0
1100,31,1,1,232,31,7,1,6,37,0
1101,55,1,1,757,10,3,2,7,20,0
1102,54,1,1,272,19,4,2,3,10,0
1103,28,0,0,1024,28,7,1,5,19,0
1104,53,0,2,1566,17,7,0,1,18,1
1105,30,1,0,1356,28,5,2,10,30,0
1106,60,0,0,1278,19,3,0,5,30,0
1107,20,0,2,260,37,0,1,4,25,0
1108,50,0,0,1743,23,6,2,1,24,1
1109,23,0,2,471,20,7,2,7,10,0
1110,67,0,1,445,13,8,2,1,2,1
1111,27,0,0,1399,13,1,2,8,38,0
1112,22,0,2,827,43,0,2,10,32,0
1113,40,1,0,1540,11,3,1,2,35,0
1114,27,1,0,904,48,4,2,10,37,0
1115,61,0,0,861,15,9,1,5,7,0
1116,19,1,1,1354,17,0,0,6,7,0
1117,30,1,1,1325,54,4,1,9,27,0
1118,57,0,1,509,50,5,2,7,10,0
1119,19,1,1,1515,28,2,0,6,33,0
1120,37,0,0,1945,19,6,1,5,43,0
1121,18,0,0,694,4,5,1,6,7,0
1122,54,0,2,1584,22,3,1,4,6,0
1123,26,1,0,537,22,2,2,1,6,0
1124,34,1,0,778,55,4,2,9,13,0
1125,26,1,0,209,37,2,1,5,48,0
1126,28,1,2,248,39,9,1,8,13,0
1127,32,0,2,1710,34,8,0,7,2,0
1128,41,0,0,822,33,8,2,8,19,0
1129,55,1,0,1544,44,5,2,1,19,0
1130,52,0,2,930,42,5,0,9,38,0
1131,47,0,2,1792,40,3,1,1,2,0
1132,48,1,0,994,33,3,1,3,26,0
1133,66,0,2,1170,12,1,0,8,6,0
1134,22,1,0,1848,2,9,1,1,20,1
1135,61,0,0,332,59,3,1,1,23,0
1136,67,1,2,1806,28,7,0,6,15,0
1137,31,0,2,282,10,9,0,5,6,0
1138,28,0,0,256,22,1,0,6,28,0
1139,26,1,2,575,17,8,1,3,35,1
1140,51,1,2,548,26,0,0,10,11,0
1141,29,1,2,470,3,1,1,10,8,0
1142,52,1,2,1706,7,1,2,6,49,0
1143,52,0,2,310,44,5,2,2,24,0
1144,18,0,0,1068,8,6,0,8,21,0
1145,57,1,0,1086,20,2,1,6,49,0
1146,39,0,0,275,12,8,1,4,36,1
1147,46,1,0,1381,35,4,1,4,7,0
1148,25,1,2,1755,17,4,0,7,5,0
1149,28,0,2,1866,28,3,1,3,29,0
1150,58,0,0,528,41,8,1,3,16,1
1151,54,1,0,321,10,7,1,6,6,0
1152,31,1,0,240,22,3,2,9,14,0
1153,47,1,0,1390,38,3,1,1,2,0
1154,52,0,2,1121,57,1,2,5,25,0
1155,38,0,0,841,33,8,1,1,31,1
1156,54,0,2,1246,22,2,1,1,13,0
1157,22,0,1,478,44,3,1,3,18,0
1158,36,1,0,962,37,6,2,3,17,1
1159,31,1,0,668,13,9,1,4,45,1
1160,43,1,0,1623,27,7,0,3,28,1
1161,21,1,2,208,15,7,1,6,12,0
1162,42,1,2,212,22,3,2,4,35,0
1163,62,1,0,1123,30,6,2,8,22,0
1164,59,0,2,1122,43,9,0,1,39,1
1165,42,0,1,1275,40,0,0,8,1,0
1166,35,1,0,1432,37,5,0,1,37,0
1167,57,1,0,1773,34,5,2,1,21,0
1168,25,0,1,1835,44,5,1,7,1,0
1169,56,0,2,1928,34,1,1,1,4,0
1170,57,0,1,1625,58,7,0,9,32,0
1171,31,0,2,1414,48,4,0,8,1,0
1172,49,1,1,1274,53,4,1,1,13,0
1173,68,1,0,1616,35,1,0,2,46,0
1174,55,1,2,852,42,3,1,2,47,0
1175,50,1,1,1903,19,8,1,2,17,1
1176,40,1,2,820,8,8,1,6,12,0
1177,32,0,0,1942,39,5,1,4,7,0
1178,50,1,0,1523,33,8,2,8,3,0
1179,42,0,0,1845,44,3,1,1,26,0
1180,34,1,0,395,28,0,0,10,31,0
1181,50,1,0,616,37,1,0,4,36,0
1182,64,1,2,863,48,0,0,10,26,0
1183,19,1,2,1643,25,7,0,5,3,0
1184,31,1,0,1978,36,8,2,9,44,0
1185,57,0,2,1863,17,9,1,5,28,0
1186,57,0,0,1840,24,5,1,3,44,0
1187,68,0,0,1745,21,1,0,4,17,0
1188,56,1,0,1579,2,5,0,10,38,0
1189,68,1,2,347,31,8,0,7,47,0
1190,23,0,0,1200,44,2,1,1,30,0
1191,23,1,0,1588,33,8,2,6,2,0
1192,20,1,0,563,30,1,2,8,8,0
1193,24,0,1,1875,12,4,2,1,14,0
1194,68,1,0,1925,44,1,2,8,37,0
1195,25,0,2,601,12,6,0,7,35,0
1196,59,1,2,805,51,9,1,1,42,1
1197,69,0,2,1715,57,8,0,9,39,0
1198,32,1,1,428,49,6,2,3,11,1
1199,64,1,0,1798,52,4,0,2,15,0
1200,46,0,0,736,24,3,2,7,2,0
1201,50,1,1,467,24,3,1,3,37,0
1202,69,1,0,1628,58,9,2,1,43,1
1203,47,0,2,1234,11,7,0,10,32,0
1204,56,1,2,1543,13,9,1,3,40,1
1205,44,0,2,1936,27,9,2,6,13,0
1206,53,1,1,325,8,9,2,3,43,1
1207,46,1,1,505,10,9,1,5,17,0
1208,55,1,2,1925,8,9,0,9,15,0
1209,50,1,0,1734,20,0,1,7,33,0
1210,54,0,1,1312,8,4,0,2,16,0
1211,44,1,0,1578,9,1,2,1,13,0
1212,50,0,0,827,7,8,2,7,22,0
1213,21,1,1,1575,14,6,1,4,23,1
1214,39,1,0,888,28,9,2,7,36,0
1215,19,1,0,1237,2,7,1,6,43,0
1216,27,1,0,1480,57,5,2,7,10,0
1217,22,0,1,1432,43,8,2,4,17,1
1218,27,0,2,480,8,5,0,3,30,0
1219,50,0,2,642,13,6,1,5,13,0
